State,Year,County,0BR,1BR,2BR,3BR,4BR
South Dakota,2013,Hamlin,487,490,614,905,908
South Dakota,2013,Hand,449,467,614,895,898
South Dakota,2013,Hanson,449,455,614,765,821
South Dakota,2013,Harding,449,455,614,847,850
South Dakota,2013,Hughes,479,484,655,965,1160
South Dakota,2013,Hutchinson,449,512,614,820,1087
South Dakota,2013,Hyde,449,455,614,905,908
South Dakota,2013,Jackson,449,518,614,905,908
South Dakota,2013,Jerauld,449,482,614,905,908
South Dakota,2013,Jones,449,455,614,905,908
South Dakota,2013,Kingsbury,449,473,614,905,986
South Dakota,2013,Lake,449,518,614,905,908
South Dakota,2013,Lawrence,438,510,643,916,919
South Dakota,2013,Lincoln,461,541,681,958,1127
South Dakota,2013,Lyman,449,496,614,905,1087
South Dakota,2013,McCook,461,541,681,958,1127
South Dakota,2013,McPherson,449,454,614,847,850
South Dakota,2013,Marshall,449,454,614,905,908
South Dakota,2013,Meade,441,563,697,983,986
South Dakota,2013,Mellette,449,455,614,905,908
South Dakota,2013,Miner,449,518,614,847,850
South Dakota,2013,Minnehaha,461,541,681,958,1127
South Dakota,2013,Moody,449,454,614,902,905
South Dakota,2013,Pennington,493,583,779,1052,1380
South Dakota,2013,Perkins,464,469,635,791,849
South Dakota,2013,Potter,449,518,614,765,821
South Dakota,2013,Roberts,449,514,614,857,860
South Dakota,2013,Sanborn,449,518,614,905,989
South Dakota,2013,Shannon,449,500,614,817,845
South Dakota,2013,Spink,496,518,614,905,908
South Dakota,2013,Stanley,509,515,696,1026,1074
South Dakota,2013,Sully,490,496,670,834,895
South Dakota,2013,Todd,449,455,614,765,821
South Dakota,2013,Tripp,449,454,614,832,835
South Dakota,2013,Turner,461,541,681,958,1127
South Dakota,2013,Union,391,511,657,863,969
South Dakota,2013,Walworth,449,518,614,905,908
South Dakota,2013,Yankton,443,459,621,867,1035
South Dakota,2013,Ziebach,449,477,614,897,1019
South Dakota,2014,Aurora,473,479,648,885,888
South Dakota,2014,Beadle,434,439,594,798,801
South Dakota,2014,Bennett,434,501,594,875,972
South Dakota,2014,Bon Homme,434,479,594,833,908
South Dakota,2014,Brookings,396,461,624,920,1105
South Dakota,2014,Brown,406,460,623,793,1103
South Dakota,2014,Brule,434,501,594,820,823
South Dakota,2014,Buffalo,506,511,692,862,925
South Dakota,2014,Butte,434,486,594,875,878
South Dakota,2014,Campbell,434,464,594,820,823
South Dakota,2014,Charles Mix,434,501,594,771,794
South Dakota,2014,Clark,434,439,594,740,794
South Dakota,2014,Clay,475,506,650,958,1151
South Dakota,2014,Codington,379,459,596,768,796
South Dakota,2014,Corson,434,440,594,846,849
South Dakota,2014,Custer,515,521,705,878,1168
South Dakota,2014,Davison,442,475,642,845,858
South Dakota,2014,Day,434,439,594,875,878
South Dakota,2014,Deuel,434,501,594,859,862
South Dakota,2014,Dewey,434,439,594,826,837
South Dakota,2014,Douglas,434,439,594,740,794
South Dakota,2014,Edmunds,479,485,656,967,970
South Dakota,2014,Fall River,541,548,741,1016,1020
South Dakota,2014,Faulk,434,501,594,820,823
South Dakota,2014,Grant,434,467,594,822,1020
South Dakota,2014,Gregory,434,501,594,875,878
South Dakota,2014,Haakon,434,440,594,875,878
South Dakota,2014,Hamlin,471,474,594,875,878
South Dakota,2014,Hand,434,451,594,866,869
South Dakota,2014,Hanson,438,444,600,747,802
South Dakota,2014,Harding,434,440,594,820,823
South Dakota,2014,Hughes,468,473,640,943,1134
South Dakota,2014,Hutchinson,434,496,594,794,1052
South Dakota,2014,Hyde,434,440,594,875,878
South Dakota,2014,Jackson,434,501,594,875,878
South Dakota,2014,Jerauld,434,466,594,875,878
South Dakota,2014,Jones,434,440,594,875,878
South Dakota,2014,Kingsbury,434,457,594,875,954
South Dakota,2014,Lake,434,501,594,875,878
South Dakota,2014,Lawrence,415,482,608,866,869
South Dakota,2014,Lincoln,514,604,760,1069,1258
South Dakota,2014,Lyman,434,480,594,875,1052
South Dakota,2014,McCook,514,604,760,1069,1258
South Dakota,2014,McPherson,434,439,594,820,823
South Dakota,2014,Marshall,434,439,594,875,878
South Dakota,2014,Meade,415,529,655,923,927
South Dakota,2014,Mellette,434,440,594,875,878
South Dakota,2014,Miner,434,501,594,820,823
South Dakota,2014,Minnehaha,514,604,760,1069,1258
South Dakota,2014,Moody,434,439,594,873,876
South Dakota,2014,Pennington,491,581,776,1048,1374
South Dakota,2014,Perkins,468,473,640,797,855
South Dakota,2014,Potter,434,501,594,740,794
South Dakota,2014,Roberts,434,497,594,829,832
South Dakota,2014,Sanborn,434,501,594,875,957
South Dakota,2014,Shannon,434,483,594,790,817
South Dakota,2014,Spink,480,501,594,875,878
South Dakota,2014,Stanley,515,522,705,1039,1088
South Dakota,2014,Sully,498,505,682,849,911
South Dakota,2014,Todd,434,440,594,740,794
South Dakota,2014,Tripp,434,439,594,805,808
South Dakota,2014,Turner,514,604,760,1069,1258
South Dakota,2014,Union,414,541,696,914,1027
South Dakota,2014,Walworth,434,501,594,875,878
South Dakota,2014,Yankton,424,439,594,829,990
South Dakota,2014,Ziebach,434,462,594,868,986
South Dakota,2015,Aurora,511,517,700,956,960
South Dakota,2015,Beadle,468,473,640,859,863
South Dakota,2015,Bennett,468,540,640,943,1047
South Dakota,2015,Bon Homme,468,516,640,898,979
South Dakota,2015,Brookings,450,523,708,1043,1254
South Dakota,2015,Brown,438,497,672,855,1190
South Dakota,2015,Brule,468,540,640,883,886
South Dakota,2015,Buffalo,563,570,771,960,1030
South Dakota,2015,Butte,468,523,640,943,946
South Dakota,2015,Campbell,468,500,640,883,886
South Dakota,2015,Charles Mix,468,540,640,830,855
South Dakota,2015,Clark,468,473,640,797,855
South Dakota,2015,Clay,522,556,715,1054,1266
South Dakota,2015,Codington,439,532,691,891,923
South Dakota,2015,Corson,468,474,640,911,914
South Dakota,2015,Custer,541,547,740,922,1226
South Dakota,2015,Davison,466,500,677,891,905
South Dakota,2015,Day,468,473,640,943,946
South Dakota,2015,Deuel,468,540,640,925,929
South Dakota,2015,Dewey,468,473,640,890,902
South Dakota,2015,Douglas,609,616,834,1039,1115
South Dakota,2015,Edmunds,481,487,659,971,974
South Dakota,2015,Fall River,548,554,750,1029,1032
South Dakota,2015,Faulk,468,540,640,883,886
South Dakota,2015,Grant,468,503,640,886,1099
South Dakota,2015,Gregory,468,540,640,943,946
South Dakota,2015,Haakon,508,515,695,1024,1028
South Dakota,2015,Hamlin,509,512,642,946,949
South Dakota,2015,Hand,468,486,640,933,936
South Dakota,2015,Hanson,480,486,657,818,878
South Dakota,2015,Harding,468,474,640,883,886
South Dakota,2015,Hughes,489,494,669,986,1185
South Dakota,2015,Hutchinson,468,534,640,855,1134
South Dakota,2015,Hyde,468,474,640,943,946
South Dakota,2015,Jackson,468,540,640,943,946
South Dakota,2015,Jerauld,468,502,640,943,946
South Dakota,2015,Jones,468,474,640,943,946
South Dakota,2015,Kingsbury,468,493,640,943,1028
South Dakota,2015,Lake,468,540,640,943,946
South Dakota,2015,Lawrence,456,531,669,953,957
South Dakota,2015,Lincoln,481,565,711,1000,1177
South Dakota,2015,Lyman,468,517,640,943,1134
South Dakota,2015,McCook,481,565,711,1000,1177
South Dakota,2015,McPherson,468,473,640,883,886
South Dakota,2015,Marshall,476,481,651,959,963
South Dakota,2015,Meade,432,551,682,961,965
South Dakota,2015,Mellette,468,474,640,943,946
South Dakota,2015,Miner,468,540,640,883,886
South Dakota,2015,Minnehaha,481,565,711,1000,1177
South Dakota,2015,Moody,468,473,640,941,944
South Dakota,2015,Pennington,503,594,794,1072,1406
South Dakota,2015,Perkins,468,473,640,797,855
South Dakota,2015,Potter,468,540,640,797,855
South Dakota,2015,Roberts,468,536,640,893,897
South Dakota,2015,Sanborn,468,540,640,943,1031
South Dakota,2015,Shannon,468,521,640,851,880
South Dakota,2015,Spink,517,540,640,943,946
South Dakota,2015,Stanley,522,529,715,1054,1103
South Dakota,2015,Sully,468,474,640,797,855
South Dakota,2015,Todd,468,474,640,797,855
South Dakota,2015,Tripp,468,473,640,867,870
South Dakota,2015,Turner,481,565,711,1000,1177
South Dakota,2015,Union,421,550,708,929,1045
South Dakota,2015,Walworth,468,540,640,943,946
South Dakota,2015,Yankton,457,473,640,893,1067
South Dakota,2015,Ziebach,468,498,640,935,1062
South Dakota,2016,Aurora,457,507,679,843,931
South Dakota,2016,Beadle,434,481,644,880,883
South Dakota,2016,Bennett,434,556,644,939,941
South Dakota,2016,Bon Homme,434,556,644,939,1124
South Dakota,2016,Brookings,464,550,723,987,991
South Dakota,2016,Brown,416,504,674,957,988
South Dakota,2016,Brule,434,483,644,880,883
South Dakota,2016,Buffalo,516,662,766,951,1050
South Dakota,2016,Butte,434,507,644,880,883
South Dakota,2016,Campbell,434,483,644,875,1124
South Dakota,2016,Charles Mix,434,556,644,799,883
South Dakota,2016,Clark,434,483,644,880,883
South Dakota,2016,Clay,484,554,718,1013,1254
South Dakota,2016,Codington,427,517,692,922,1208
South Dakota,2016,Corson,434,483,644,872,883
South Dakota,2016,Custer,492,569,762,1025,1141
South Dakota,2016,Davison,432,523,700,884,1102
South Dakota,2016,Day,434,481,644,861,921
South Dakota,2016,Deuel,434,556,644,880,883
South Dakota,2016,Dewey,567,588,689,941,944
South Dakota,2016,Douglas,550,610,816,1013,1118
South Dakota,2016,Edmunds,451,500,669,909,1031
South Dakota,2016,Fall River,537,595,797,1005,1092
South Dakota,2016,Faulk,434,481,644,875,883
South Dakota,2016,Grant,434,527,644,914,1124
South Dakota,2016,Gregory,434,556,644,865,950
South Dakota,2016,Haakon,487,542,723,897,991
South Dakota,2016,Hamlin,491,495,644,880,883
South Dakota,2016,Hand,434,521,644,875,883
South Dakota,2016,Hanson,434,483,644,875,883
South Dakota,2016,Harding,434,483,644,875,883
South Dakota,2016,Hughes,455,520,676,985,1180
South Dakota,2016,Hutchinson,437,484,648,804,888
South Dakota,2016,Hyde,434,483,644,875,883
South Dakota,2016,Jackson,434,504,644,880,883
South Dakota,2016,Jerauld,434,534,644,880,883
South Dakota,2016,Jones,434,483,644,875,883
South Dakota,2016,Kingsbury,403,481,644,939,1105
South Dakota,2016,Lake,434,556,644,939,1124
South Dakota,2016,Lawrence,469,528,668,912,916
South Dakota,2016,Lincoln,465,593,745,1015,1219
South Dakota,2016,Lyman,434,541,644,806,883
South Dakota,2016,McCook,465,593,745,1015,1219
South Dakota,2016,McPherson,437,486,648,881,888
South Dakota,2016,Marshall,449,498,667,898,914
South Dakota,2016,Meade,457,584,708,1014,1017
South Dakota,2016,Mellette,434,483,644,939,1124
South Dakota,2016,Miner,434,490,644,932,935
South Dakota,2016,Minnehaha,465,593,745,1015,1219
South Dakota,2016,Moody,434,541,644,880,883
South Dakota,2016,Pennington,540,616,825,1128,1376
South Dakota,2016,Perkins,464,514,688,854,943
South Dakota,2016,Potter,434,483,644,799,883
South Dakota,2016,Roberts,434,540,644,876,883
South Dakota,2016,Sanborn,434,556,644,939,1124
South Dakota,2016,Shannon,434,483,644,843,883
South Dakota,2016,Spink,530,531,644,880,883
South Dakota,2016,Stanley,470,521,697,952,955
South Dakota,2016,Sully,434,483,644,880,883
South Dakota,2016,Todd,434,556,644,799,889
South Dakota,2016,Tripp,434,481,644,799,883
South Dakota,2016,Turner,465,593,745,1015,1219
South Dakota,2016,Union,439,531,711,886,1014
South Dakota,2016,Walworth,434,556,644,875,883
South Dakota,2016,Yankton,446,481,644,905,1124
South Dakota,2016,Ziebach,434,483,644,906,1040
South Dakota,2017,Aurora,433,485,645,807,889
South Dakota,2017,Beadle,433,487,645,886,889
South Dakota,2017,Bennett,433,559,645,914,917
South Dakota,2017,Bon Homme,433,559,645,939,1136
South Dakota,2017,Brookings,459,548,719,1026,1029
South Dakota,2017,Brown,440,521,693,952,955
South Dakota,2017,Brule,433,485,645,886,889
South Dakota,2017,Buffalo,513,662,764,956,1053
South Dakota,2017,Butte,433,485,645,840,889
South Dakota,2017,Campbell,434,487,647,870,1140
South Dakota,2017,Charles Mix,433,515,645,807,991
South Dakota,2017,Clark,454,509,676,846,932
South Dakota,2017,Clay,500,561,745,1006,1313
South Dakota,2017,Codington,458,513,682,898,1077
South Dakota,2017,Corson,433,485,645,886,889
South Dakota,2017,Custer,519,588,781,1109,1326
South Dakota,2017,Davison,452,507,674,870,1055
South Dakota,2017,Day,433,502,645,886,918
South Dakota,2017,Deuel,433,559,645,886,889
South Dakota,2017,Dewey,503,506,673,859,928
South Dakota,2017,Douglas,579,649,862,1078,1188
South Dakota,2017,Edmunds,451,506,672,903,1057
South Dakota,2017,Fall River,434,487,647,877,926
South Dakota,2017,Faulk,433,485,645,867,889
South Dakota,2017,Grant,434,493,646,861,1138
South Dakota,2017,Gregory,433,559,645,905,947
South Dakota,2017,Haakon,482,540,718,965,990
South Dakota,2017,Hamlin,508,512,680,892,937
South Dakota,2017,Hand,433,518,645,867,889
South Dakota,2017,Hanson,433,485,645,867,889
South Dakota,2017,Harding,433,485,645,867,889
South Dakota,2017,Hughes,448,525,695,1012,1225
South Dakota,2017,Hutchinson,438,491,653,817,900
South Dakota,2017,Hyde,433,485,645,867,889
South Dakota,2017,Jackson,433,485,645,886,889
South Dakota,2017,Jerauld,433,549,645,886,889
South Dakota,2017,Jones,433,485,645,867,889
South Dakota,2017,Kingsbury,409,485,645,939,1095
South Dakota,2017,Lake,433,559,645,939,1136
South Dakota,2017,Lawrence,466,500,645,886,889
South Dakota,2017,Lincoln,543,655,811,1098,1296
South Dakota,2017,Lyman,433,545,645,836,889
South Dakota,2017,McCook,543,655,811,1098,1296
South Dakota,2017,McPherson,517,579,770,1035,1061
South Dakota,2017,Marshall,433,485,645,886,889
South Dakota,2017,Meade,466,575,701,1020,1151
South Dakota,2017,Mellette,433,485,645,867,889
South Dakota,2017,Miner,433,485,645,911,914
South Dakota,2017,Minnehaha,543,655,811,1098,1296
South Dakota,2017,Moody,433,532,645,864,889
South Dakota,2017,Pennington,575,619,823,1149,1344
South Dakota,2017,Perkins,433,485,645,807,889
South Dakota,2017,Potter,433,485,645,867,889
South Dakota,2017,Roberts,433,512,645,877,889
South Dakota,2017,Sanborn,433,559,645,939,1136
South Dakota,2017,Shannon,433,485,645,886,889
South Dakota,2017,Spink,486,489,645,886,889
South Dakota,2017,Stanley,473,530,704,946,970
South Dakota,2017,Sully,433,513,645,886,889
South Dakota,2017,Todd,433,559,645,807,889
South Dakota,2017,Tripp,433,485,645,886,889
South Dakota,2017,Turner,543,655,811,1098,1296
South Dakota,2017,Union,478,567,753,942,1038
South Dakota,2017,Walworth,433,559,645,939,1061
South Dakota,2017,Yankton,441,485,645,889,1136
South Dakota,2017,Ziebach,433,485,645,906,910
South Dakota,2018,Aurora,441,496,660,827,975
South Dakota,2018,Beadle,441,499,660,896,899
South Dakota,2018,Bennett,441,575,660,896,899
South Dakota,2018,Bon Homme,441,575,660,960,1058
South Dakota,2018,Brookings,547,574,725,1055,1098
South Dakota,2018,Brown,452,533,709,962,966
South Dakota,2018,Brule,441,496,660,896,899
South Dakota,2018,Buffalo,523,596,782,980,1065
South Dakota,2018,Butte,441,496,660,827,899
South Dakota,2018,Campbell,441,496,660,876,1161
South Dakota,2018,Charles Mix,441,496,660,827,956
South Dakota,2018,Clark,443,498,663,831,903
South Dakota,2018,Clay,500,562,748,964,1317
South Dakota,2018,Codington,469,527,701,913,1039
South Dakota,2018,Corson,441,560,660,909,912
South Dakota,2018,Custer,567,635,844,1206,1407
South Dakota,2018,Davison,475,534,710,890,1114
South Dakota,2018,Day,441,542,660,869,912
South Dakota,2018,Deuel,441,575,660,896,899
South Dakota,2018,Dewey,453,516,686,860,934
South Dakota,2018,Douglas,521,584,776,970,1069
South Dakota,2018,Edmunds,459,516,686,910,1078
South Dakota,2018,Fall River,473,580,708,1030,1105
South Dakota,2018,Faulk,441,496,660,876,899
South Dakota,2018,Grant,441,496,660,838,1162
South Dakota,2018,Gregory,441,568,660,904,925
South Dakota,2018,Haakon,497,559,743,986,1012
South Dakota,2018,Hamlin,457,503,669,852,911
South Dakota,2018,Hand,441,515,660,876,899
South Dakota,2018,Hanson,441,496,660,876,899
South Dakota,2018,Harding,441,496,660,876,899
South Dakota,2018,Hughes,448,528,702,1021,1236
South Dakota,2018,Hutchinson,443,498,662,830,902
South Dakota,2018,Hyde,441,496,660,876,899
South Dakota,2018,Jackson,441,496,660,960,1039
South Dakota,2018,Jerauld,441,575,660,896,899
South Dakota,2018,Jones,441,496,660,858,899
South Dakota,2018,Kingsbury,441,496,660,960,1085
South Dakota,2018,Lake,441,575,660,960,1162
South Dakota,2018,Lawrence,480,528,669,973,1178
South Dakota,2018,Lincoln,535,639,781,1045,1217
South Dakota,2018,Lyman,441,496,660,868,899
South Dakota,2018,McCook,535,639,781,1045,1217
South Dakota,2018,McPherson,515,580,771,1023,1050
South Dakota,2018,Marshall,441,496,660,876,899
South Dakota,2018,Meade,496,600,739,1075,1216
South Dakota,2018,Mellette,454,511,679,901,925
South Dakota,2018,Miner,441,496,660,896,899
South Dakota,2018,Minnehaha,535,639,781,1045,1217
South Dakota,2018,Moody,441,557,660,850,913
South Dakota,2018,Pennington,614,676,899,1251,1491
South Dakota,2018,Perkins,441,496,660,827,899
South Dakota,2018,Potter,441,575,660,876,899
South Dakota,2018,Roberts,441,511,660,871,899
South Dakota,2018,Sanborn,441,575,660,960,1113
South Dakota,2018,Spink,493,496,660,864,899
South Dakota,2018,Stanley,497,564,743,986,1012
South Dakota,2018,Sully,441,496,660,872,899
South Dakota,2018,Todd,441,575,660,835,899
South Dakota,2018,Tripp,441,496,660,896,899
South Dakota,2018,Turner,535,639,781,1045,1217
South Dakota,2018,Union,514,606,806,1011,1098
South Dakota,2018,Walworth,441,575,660,960,1053
South Dakota,2018,Yankton,441,501,660,897,1069
South Dakota,2018,Ziebach,441,496,660,934,978
South Dakota,2019,Aurora,467,529,700,877,1036
South Dakota,2019,Beadle,467,561,700,943,946
South Dakota,2019,Bennett,467,611,700,924,946
South Dakota,2019,Bon Homme,467,563,700,1012,1022
South Dakota,2019,Brookings,616,620,778,1125,1246
South Dakota,2019,Brown,479,563,745,1003,1007
South Dakota,2019,Brule,467,534,700,1003,1006
South Dakota,2019,Buffalo,481,545,721,943,1036
South Dakota,2019,Butte,491,556,736,922,1058
South Dakota,2019,Campbell,467,529,700,916,1172
South Dakota,2019,Charles Mix,467,529,700,877,997
South Dakota,2019,Clark,518,587,776,972,1049
South Dakota,2019,Clay,530,600,794,1019,1395
South Dakota,2019,Codington,497,563,745,989,1140
South Dakota,2019,Corson,467,594,700,975,1022
South Dakota,2019,Custer,596,670,886,1166,1403
South Dakota,2019,Davison,491,578,765,958,1252
South Dakota,2019,Day,467,610,700,922,961
South Dakota,2019,Deuel,467,611,700,1003,1006
South Dakota,2019,Dewey,485,550,727,911,983
South Dakota,2019,Douglas,503,569,753,943,1082
South Dakota,2019,Edmunds,467,577,700,916,1220
South Dakota,2019,Fall River,470,615,704,1018,1164
South Dakota,2019,Faulk,487,552,730,915,1049
South Dakota,2019,Grant,478,541,716,897,1247
South Dakota,2019,Gregory,467,561,700,968,997
South Dakota,2019,Haakon,540,612,809,1059,1163
South Dakota,2019,Hamlin,471,534,706,889,1015
South Dakota,2019,Hand,467,542,700,1003,1006
South Dakota,2019,Hanson,467,529,700,916,1085
