month_date_yyyymm,state,state_id,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202107,North Carolina,NC,355000,-0.007,0.0336,14668,0.0998,-0.4501,37,0.0278,-0.4638,17916,-0.0152,0.0197,724,-0.213,-0.5547,4596,0.4115,-0.2938,23194,-0.0349,0.0435,184,0.0056,0.1867,1990,-0.009,-0.1074,517897,-0.0218,0.0983,37978,0.0182,-0.2214,1.5813,-0.2207,0.748,0
202107,Maine,ME,339000,0.0135,0.1492,3533,0.1695,-0.3508,33,0.2222,-0.4884,2792,-0.0458,-0.0043,36,0,-0.3333,900,0.3473,-0.011,1314,0.1028,0.0326,200,0.0123,0.1642,1700,0.0059,-0.0139,505030,0.0017,0.1429,4843,0.1512,-0.2778,0.3719,-0.0225,0.1381,0
202107,Indiana,IN,239900,0,0,7714,0.181,-0.2557,31,0.069,-0.3737,10652,0.0207,0.0794,296,-0.2371,-0.2816,3272,0.3509,-0.0757,7730,-0.0041,-0.144,121,-0.0076,0.1169,1909,0.009,-0.069,322517,-0.0057,0.0497,15428,0.0807,-0.2054,1.0021,-0.1862,0.1308,0
202107,California,CA,740000,-0.0132,0.0729,39257,0.1218,-0.2204,32,0.0159,-0.3469,47272,0.0004,0.0796,2680,-0.1019,0.0543,10380,0.3301,-0.213,47162,-0.0444,-0.0977,443,-0.0168,0.1474,1760,-0.0068,-0.0578,1446983,-0.048,0.0974,86046,0.0179,-0.1594,1.2014,-0.209,0.1633,0
202107,Oregon,OR,525000,0.0048,0.1541,6827,0.1381,-0.2718,36,0.2,-0.3143,8016,0.0101,0.0589,3148,0.1373,0.5447,2992,0.2374,-0.2663,10816,-0.0289,-0.0451,283,0.0051,0.2152,1892,0.0048,-0.0629,701811,0.0048,0.1675,17583,0.0162,-0.1496,1.5843,-0.2724,0.3761,0
202107,Oklahoma,OK,234737,0.0217,-0.0163,6418,0.1557,-0.3568,39,-0.025,-0.3276,7684,0.0286,0.2135,240,-0.2593,-0.337,2144,0.3367,-0.1792,8966,-0.0086,1.1156,125,0.0219,0.0887,1840,-0.0016,-0.0976,342686,-0.0119,0.0769,15376,0.0543,0.079,1.397,-0.2314,0.9723,0
202107,Tennessee,TN,339000,-0.0026,0.0434,9543,0.1702,-0.416,28,0.098,-0.4167,12636,0.0359,0.064,456,-0.046,-0.5086,3696,0.5185,-0.1724,13390,-0.0114,-0.0987,177,0.0069,0.1765,1976,-0.0006,-0.0952,511829,-0.0028,0.1313,22884,0.0554,-0.2638,1.4031,-0.2577,0.4939,0
202107,Arizona,AZ,449900,0.0227,0.125,9295,0.1553,-0.2581,30,0.0345,-0.4444,13328,-0.0148,0.0855,788,-0.1617,-0.3834,4072,0.5026,-0.0136,15297,-0.0598,-0.1573,239,0.0146,0.209,1940,-0.0089,-0.0773,695881,-0.0413,0.0582,24661,0.0118,-0.1945,1.6457,-0.3766,0.1969,0
202107,Nebraska,NE,254900,-0.0381,-0.0082,2458,0.1072,-0.3237,39,-0.025,-0.3659,2992,-0.026,0.0484,76,-0.2963,-0.5529,676,0.4202,-0.1529,4930,-0.0369,0.0205,135,0.0059,0.1091,1958,-0.0232,-0.0674,343496,-0.0231,0.1217,7315,-0.002,-0.1382,2.0057,-0.3002,0.6765,0
202107,Kentucky,KY,249000,-0.0018,0.0399,5846,0.1776,-0.2675,36,-0.0649,-0.4745,6192,0.0705,0.0948,260,-0.3897,-0.1772,2116,0.4336,-0.0356,8772,-0.0102,-0.057,132,0.0159,0.1542,1841,-0.0066,-0.0795,346600,-0.0198,0.0867,14597,0.0582,-0.1502,1.5005,-0.2847,0.335,0
202107,Wyoming,WY,323500,0.0307,0.1098,1667,0.1271,-0.3859,39,0.013,-0.376,1144,-0.0561,-0.0435,32,-0.2,0.0667,312,0.3565,-0.4286,976,-0.0422,-0.1127,146,0.0211,0.1242,2196,0.0009,-0.0162,900609,0.0921,0.2968,2636,0.062,-0.3083,0.5855,-0.1035,0.1803,0
202106,West Virginia,WV,174950,0.0355,0.0127,2777,0.0551,-0.4537,51,-0.0377,-0.5,1912,-0.0682,-0.0304,66,-0.175,0.2222,574,0.0551,-0.4373,3126,0.0056,0.2718,101,0.029,0.0964,1749,0.0154,-0.0332,275873,0.0053,0.1265,5896,0.0303,-0.2172,1.1255,-0.0554,0.6421,0
202106,Arkansas,AR,220227,0.0339,0.0743,4594,0.0792,-0.492,40,-0.0852,-0.518,4412,0.0318,-0.0076,136,-0.1905,-0.2609,922,0.2806,-0.4658,4256,-0.042,-0.0513,115,0.0185,0.1146,1872,0.0029,-0.0643,328833,0.0151,0.1705,8796,0.0168,-0.3419,0.9263,-0.1171,0.4303,0
202106,Wyoming,WY,313850,0.0639,0.086,1479,0.1325,-0.4602,39,-0.1047,-0.4539,1212,0.1058,-0.086,40,-0.2857,0.1765,230,0.1979,-0.5043,1019,-0.0211,0.0963,143,0.0515,0.1122,2194,0.0148,-0.0133,824658,0.0719,0.2022,2482,0.068,-0.324,0.689,-0.1081,0.3497,0
202106,Minnesota,MN,328200,0.0098,0.0419,9358,0.1854,-0.4171,30,-0.0909,-0.3548,12350,0.0845,0.0394,436,-0.2534,0.3974,2200,0.4436,-0.4742,13616,0.0116,0.1448,176,0.0009,0.1379,1887,0.0011,-0.0804,432491,-0.0152,0.053,23008,0.0706,-0.1732,1.455,-0.2501,0.7142,0
202106,Oklahoma,OK,229756,0.0211,-0.0366,5554,0.1188,-0.4747,40,-0.0698,-0.3548,7470,0.0733,0.1503,324,-0.2768,0.3171,1604,0.2977,-0.4214,9044,-0.0277,1.239,122,0.0248,0.0752,1843,-0.0102,-0.093,346813,-0.0015,0.1033,14584,0.023,0.0007,1.6284,-0.2453,1.2464,0
202106,Vermont,VT,357500,-0.0042,0.1278,1601,0.1291,-0.5021,45,-0.2437,-0.6617,1198,0.1011,-0.1204,22,-0.5417,-0.45,264,0.2941,-0.3774,1123,0.0293,-0.0719,192,0.0038,0.2297,1972,0.0234,-0.0218,549657,-0.0076,0.1984,2726,0.0863,-0.3827,0.7014,-0.068,0.3251,1
202106,Oregon,OR,522500,0.0245,0.1614,5999,0.1743,-0.406,30,-0.0323,-0.562,7936,0.0387,0.1177,2768,-0.0349,0.7065,2418,0.2646,-0.3973,11138,0.0505,0.0827,282,0.0144,0.2287,1883,0.0075,-0.0704,698473,0.0142,0.183,17303,0.1036,-0.1484,1.8567,-0.2189,0.838,0
202106,Michigan,MI,260000,0.0004,0.0379,15499,0.2229,-0.4154,26,-0.0556,-0.5526,18020,0.1212,-0.0273,586,-0.1723,0.2521,3898,0.5203,-0.4516,13146,0.0901,-0.1105,158,0.0148,0.127,1637,-0.0115,-0.0635,389347,-0.0164,0.1119,28547,0.158,-0.3059,0.8482,-0.1033,0.2907,0
202106,Washington,WA,577025,0.0141,0.16,7243,0.1519,-0.4607,23,-0.0417,-0.425,13026,0.0723,0.1185,1190,0.0017,0.0917,1886,0.2813,-0.4636,16358,0.0482,0.1539,307,0.0128,0.2498,1898,0.0139,-0.0703,794480,0.0124,0.1573,23668,0.0692,-0.1399,2.2584,-0.2233,1.203,0
202106,Iowa,IA,229950,-0.0215,0.0234,6012,0.0468,-0.4298,44,0,-0.4054,5290,0.0513,-0.006,952,-0.0286,1.322,1700,0.1518,-0.494,8682,-0.0107,0.1534,142,-0.0099,0.1011,1580,0.0003,-0.0351,282317,0.0029,0.0816,14401,0.0125,-0.192,1.4441,-0.0838,0.7302,0
202106,Kansas,KS,222350,-0.0118,0.0132,3681,0.1255,-0.4058,41,-0.0357,-0.4906,4588,0.0106,0.0404,302,0.0067,0.6966,1112,0.4946,-0.3033,6822,0.0203,0.0838,113,0.0047,0.1212,1885,-0.0065,-0.1055,311716,-0.0188,-0.0146,10488,0.0502,-0.159,1.8536,-0.1911,0.8373,0
202106,Tennessee,TN,339900,-0.0119,0.0547,8155,0.1121,-0.524,26,-0.0192,-0.5189,12198,0.0618,-0.0118,478,-0.3541,-0.4947,2434,0.3893,-0.4959,13544,-0.0025,-0.0344,175,0.002,0.1836,1977,-0.0089,-0.099,513255,0.0106,0.1597,21683,0.0347,-0.302,1.6608,-0.1908,0.842,0
202106,Idaho,ID,539500,0.0545,0.3607,3086,0.2992,-0.4323,26,-0.1207,-0.5405,4282,0.1105,0.0418,312,-0.1429,-0.4113,1372,0.9942,-0.02,5576,0.0182,0.0966,270,0.0258,0.4334,2116,0.0076,-0.0417,841016,-0.0104,0.3741,8649,0.1034,-0.1733,1.807,-0.4987,0.8715,0
202106,Illinois,IL,299900,0.0015,0.1095,24956,0.1116,-0.3655,37,-0.0513,-0.3509,25628,0.0505,0.0099,568,-0.2604,0.3088,7650,0.3779,-0.3499,32297,-0.0193,0.1126,173,0.0016,0.248,1678,0.0148,-0.0878,458400,-0.0076,0.151,57310,0.0314,-0.1601,1.2942,-0.1727,0.5561,0
202106,Pennsylvania,PA,279950,-0.0177,0.12,18598,0.1793,-0.3297,38,-0.05,-0.5476,19092,0.0865,0.0013,1328,-0.2403,0.9587,5770,0.3332,-0.243,26521,0.111,1.0226,161,-0.0018,0.1966,1744,-0.0127,-0.0711,415272,-0.0326,0.1442,45097,0.1402,0.1074,1.426,-0.0876,0.9534,0
202106,Ohio,OH,219900,0,0.0043,12141,0.1637,-0.2965,27,-0.069,-0.5424,18186,0.0668,0.1261,1010,-0.1527,0.8635,4368,0.4331,-0.2559,22199,0.0413,-0.0045,121,0.011,0.1161,1735,-0.005,-0.0691,310250,-0.0144,0.0273,34328,0.0828,-0.1301,1.8284,-0.215,0.5364,0
202106,Alaska,AK,337350,-0.022,0.0831,1474,0.1335,-0.408,31,-0.0469,-0.4245,1460,0.0767,-0.0241,20,-0.6154,-0.2857,426,0.5435,-0.4132,124,0.0041,0.0647,196,0.0015,0.1138,1735,-0.0142,-0.0288,401750,-0.0291,0.1311,1600,0.1225,-0.385,0.0838,-0.0108,0.0372,0
202106,Utah,UT,565198,-0.0084,0.2425,3669,0.1943,-0.5419,18,0.0588,-0.6814,5862,0.0468,-0.0243,582,-0.0791,-0.3326,1328,0.7026,-0.3969,8828,0.0297,-0.0795,232,0.0088,0.3058,2520,0.0192,-0.031,1082572,0.0022,0.418,12508,0.0753,-0.2877,2.4061,-0.3846,1.2086,1
202106,South Carolina,SC,313650,0.0281,0.0634,8116,0.0317,-0.6095,36,-0.1,-0.5862,10888,0.0307,0.1047,880,-0.3491,-0.2834,1898,0.2167,-0.661,15125,-0.0392,0.1181,163,0.0161,0.1043,1918,0.0008,-0.0498,523196,0.0053,0.1708,23217,-0.0149,-0.319,1.8637,-0.1375,1.2127,0
202106,South Dakota,SD,274900,0.0185,0.0998,2049,0.057,-0.388,38,-0.0385,-0.2788,1412,0.135,0.0382,54,-0.1,0.5882,266,0.5833,-0.4615,802,-0.0141,0.0019,151,0.0288,0.16,1852,0.0112,-0.0602,343143,0.0259,0.0837,2845,0.0419,-0.3122,0.3913,-0.0282,0.1522,0
202106,Nebraska,NE,265000,0,0.0394,2220,0.0909,-0.4213,40,-0.0698,-0.3277,3072,0.1034,0.0787,108,-0.413,-0.597,476,0.4,-0.4516,5119,-0.0033,0.061,134,-0.003,0.1092,2005,-0.0101,-0.0341,351617,-0.0139,0.1637,7330,0.0211,-0.1492,2.3059,-0.218,1.0483,0
202106,Montana,MT,487400,0.0596,0.2341,2278,0.192,-0.4951,43,-0.0227,-0.485,2236,0.1502,-0.037,42,-0.125,-0.3438,430,0.4145,-0.4416,3376,0.0013,0.0417,249,0.0628,0.3158,2104,-0.015,-0.0546,966804,0.0296,0.3769,5647,0.07,-0.2697,1.4818,-0.2822,0.7636,0
202106,Connecticut,CT,462400,-0.016,0.0705,6407,0.1339,-0.3755,30,0,-0.5276,6858,0.0003,-0.0303,124,-0.2791,-0.2791,1652,0.3767,-0.3263,8293,0.6084,0.3947,223,0.0006,0.1777,2085,-0.0107,-0.0858,1035003,-0.0467,0.1774,14630,0.3574,-0.0929,1.2945,0.3819,0.7149,0
202106,North Carolina,NC,357513,0.0157,0.0518,13337,0.0956,-0.5418,36,-0.0769,-0.561,18192,0.022,0.027,920,-0.3114,-0.3939,3256,0.2186,-0.5323,24033,-0.0178,0.0952,183,0.0155,0.1894,2008,-0.0108,-0.1016,529432,-0.003,0.1388,37300,0.0185,-0.2668,1.802,-0.2079,1.0481,0
202106,Maine,ME,334500,0.0139,0.1757,3021,0.2295,-0.4573,27,-0.1,-0.6805,2926,0.1341,0.009,36,-0.4375,-0.1429,668,0.8152,-0.216,1192,0.1188,0.0507,197,0.015,0.163,1690,-0.0059,-0.0041,504176,-0.0104,0.1887,4207,0.1962,-0.3702,0.3944,-0.039,0.1907,1
202106,Rhode Island,RI,404900,0.0382,-0.0471,1226,0.1755,-0.4137,26,-0.1875,-0.5094,1756,0.1256,0.1722,18,-0.25,-0.1,230,0.4024,-0.4444,2744,0.0382,0.0865,273,0.0395,0.1266,1542,0.0263,-0.1171,798305,0.0021,0.0783,3984,0.0781,-0.1341,2.2382,-0.2959,1.0304,0
202106,Nevada,NV,417499,0.0437,0.193,5660,0.0508,-0.4862,28,0.037,-0.5088,6262,0.0042,0.115,318,0.089,0.0461,1132,0.4439,-0.6178,1963,0.0326,-0.0703,226,0.0163,0.2207,1834,0.0156,-0.0344,719691,0.0243,0.2278,7639,0.0654,-0.4174,0.3469,-0.0061,0.1551,0
202106,Alabama,AL,268950,-0.0035,0.057,7482,0.0245,-0.5031,38,-0.1071,-0.5283,8130,0.0488,0.0344,580,-0.3256,-0.3512,1602,0.1745,-0.4792,7881,-0.0155,0.1578,129,0.0014,0.1143,1970,-0.0145,-0.0581,374013,0.0014,0.1301,15371,0.0055,-0.2943,1.0533,-0.0428,0.6012,0
202106,District of Columbia,DC,592000,0.0386,-0.1542,1849,0.1169,0.3185,36,0,0,1540,0.1063,0.2706,40,0.1111,1,546,0.208,0.5424,1360,0.0588,2.6793,581,-0.0105,0.0391,1061,0.0613,-0.2329,960396,0.0232,-0.0812,3190,0.0723,0.8023,0.7355,-0.0404,0.4719,1
202106,Georgia,GA,349998,0.0003,0.1114,17235,0.0936,-0.5067,37,-0.0135,-0.4672,21072,0.064,0.0434,1700,-0.1699,-0.21,4308,0.2715,-0.5227,28992,-0.0064,0.0986,158,0.0062,0.2001,2171,0.0007,-0.0758,507122,-0.0073,0.1728,45887,0.0319,-0.2402,1.6822,-0.1693,0.9269,0
202106,New Mexico,NM,299950,0.0137,0.0753,3961,0.0768,-0.2984,50,-0.1161,-0.4762,3058,-0.0199,0.0487,126,-0.2674,-0.0735,802,0.3278,-0.318,3993,0.018,0.0479,153,0.0213,0.0966,1980,0.0025,-0.011,457150,0.0051,0.124,7936,0.0442,-0.1591,1.0081,-0.0583,0.3331,0
202106,Indiana,IN,239900,0.0213,0.0019,6532,0.1733,-0.4039,29,-0.0938,-0.4679,10436,0.1093,0.0634,388,-0.2595,-0.0628,2422,0.4247,-0.3461,7762,0.0186,-0.1102,122,0.0116,0.1313,1892,0.0161,-0.0719,324350,0.0045,0.0713,14277,0.0836,-0.2738,1.1883,-0.1805,0.3922,0
202106,Mississippi,MS,229900,-0.0004,0.0682,3708,0.0413,-0.51,47,-0.1754,-0.5347,3988,0.0375,0.1926,108,-0.449,-0.3864,776,0.1902,-0.4663,4362,-0.0577,0.1485,111,0.0017,0.0689,2014,-0.0057,-0.0214,325637,-0.0042,0.1857,8060,-0.0149,-0.293,1.1764,-0.1235,0.6745,0
202106,New Hampshire,NH,408450,0.0211,0.0527,2063,0.2615,-0.3909,22,-0.0227,-0.5905,2732,0.2486,0.0278,50,-0.3421,-0.4444,486,0.5,-0.3077,1805,0.0966,-0.2474,213,-0.0098,0.1457,1911,0.0162,-0.0467,561591,-0.0096,0.1275,3864,0.1798,-0.3303,0.8752,-0.1316,0.1668,0
202106,New Jersey,NJ,444950,-0.009,0.0434,19913,0.1368,-0.2885,31,0.0517,-0.5,16616,0.0242,-0.023,552,-0.1097,0.2321,3568,0.3041,-0.3242,19380,0.1537,1.629,247,-0.0047,0.1662,1713,-0.008,-0.0983,666267,-0.0232,0.0563,39084,0.1467,0.1123,0.9732,0.0143,0.7098,0
202106,Kentucky,KY,249450,0.0022,0.0437,4965,0.083,-0.4178,39,-0.0128,-0.5333,5784,0.0183,0.0201,426,-0.0229,0.5778,1476,0.3179,-0.3538,8863,-0.0118,-0.0322,130,0.025,0.1408,1853,-0.002,-0.0734,353606,0.0085,0.1101,13795,0.0186,-0.2173,1.7852,-0.1712,0.7113,0
202106,Texas,TX,339900,0.03,0.0984,39930,0.0973,-0.4962,36,-0.0526,-0.424,48578,0.0912,0.0601,4516,-0.1369,-0.0075,10916,0.3597,-0.5617,55087,-0.0785,-0.0122,162,0.0214,0.1662,2094,0.0019,-0.0627,508629,0.0149,0.1432,95581,-0.0013,-0.2874,1.3796,-0.2633,0.6759,0
202106,North Dakota,ND,266450,0.0248,0.1338,1857,0.0895,-0.3603,44,-0.102,-0.3383,1216,0.0201,-0.047,126,-0.0156,5.3,416,0.1685,-0.4483,1306,-0.0147,0.0361,126,0.0162,0.1076,2162,0.01,0.0153,311499,0.0146,0.1233,3161,0.0439,-0.2408,0.7032,-0.0744,0.269,0
202106,Massachusetts,MA,649450,-0.0007,0.0849,8372,0.1829,-0.3293,23,-0.0417,-0.4831,11418,0.1318,0.0697,198,-0.2016,0.2073,2114,0.3727,-0.3652,3669,0.0263,-0.1623,367,-0.0117,0.2402,1749,0.0049,-0.1023,1152316,-0.0326,0.228,12031,0.1319,-0.2825,0.4383,-0.0669,0.0874,0
202106,New York,NY,589000,-0.0167,0.1792,41649,0.0515,-0.1548,54,-0.0182,-0.4857,24976,-0.0288,-0.0557,766,-0.1134,0.0436,7618,0.2162,0.12,26627,0.0924,0.0214,347,-0.054,0.3577,1629,0.014,-0.105,1303391,-0.0312,0.203,67733,0.0646,-0.0939,0.6393,0.024,0.1103,0
202106,Missouri,MO,249450,0.0058,0.0846,8778,0.1004,-0.4088,38,-0.0256,-0.4899,10780,0.0255,0.0499,580,-0.3256,0.2889,2600,0.4161,-0.3457,15107,-0.0045,0.0522,135,0.0057,0.1613,1778,-0.0034,-0.0674,349932,-0.0067,0.1075,23919,0.0331,-0.1786,1.7211,-0.1814,0.7541,0
202106,Virginia,VA,380000,0.0133,0.0653,13786,0.109,-0.3398,31,-0.0161,-0.5234,16914,-0.0125,0.1977,1024,-0.2768,-0.1203,3582,0.3366,-0.1903,19254,-0.0044,0.4961,190,0.0222,0.196,1946,-0.0038,-0.1041,560945,-0.0059,0.1092,33093,0.0461,-0.0155,1.3966,-0.159,0.7803,0
202106,Colorado,CO,583450,0.0147,0.1323,9620,0.1785,-0.4998,25,-0.1833,-0.5196,14034,0.1773,-0.0268,588,-0.1878,-0.2054,2282,0.598,-0.6559,13817,0.0388,-0.12,267,0.0081,0.1958,2168,0.0072,-0.0719,1200764,-0.0281,0.3162,23298,0.0917,-0.329,1.4363,-0.1931,0.6198,0
202106,Hawaii,HI,747000,0.0448,0.1672,2692,-0.0437,-0.5125,56,-0.126,-0.4559,1900,0.0237,0.1256,106,0.0192,0.963,386,0.0722,-0.477,3221,-0.0257,0.486,604,-0.0113,0.115,1184,0.0233,-0.0146,1621247,0.0014,0.3035,5914,-0.0375,-0.2316,1.1965,0.0221,0.804,0
202106,Arizona,AZ,439900,0.023,0.1179,8046,0.1246,-0.4522,29,0,-0.5433,13528,-0.0047,0.1466,940,-0.0562,-0.2633,2710,0.2687,-0.4541,16271,-0.0375,-0.1209,236,0.023,0.2138,1958,0.0015,-0.0727,725880,-0.0134,0.1407,24373,0.0176,-0.2645,2.0223,-0.3406,0.7621,0
202106,Delaware,DE,387200,0.0218,0.139,1585,0.1668,-0.5004,43,-0.0957,-0.5813,1858,0.0929,0.1598,476,0.202,1.4536,320,0.1765,-0.4667,3296,0.0495,3.8822,184,0.0102,0.1394,2052,0.0153,-0.0097,492698,-0.0238,0.0864,4901,0.0909,0.274,2.0798,-0.2324,1.867,0
202106,Wisconsin,WI,299000,-0.003,0.032,7116,0.1556,-0.4159,34,-0.0946,-0.5282,9372,0.1088,0.0943,172,-0.14,-0.1042,1820,0.5424,-0.3746,10988,0.0607,-0.0275,161,-0.0019,0.1101,1778,-0.0125,-0.0631,396159,-0.0098,0.0721,17946,0.0951,-0.2293,1.5441,-0.1381,0.6166,0
202106,Florida,FL,384950,0.0265,0.1355,48069,0.0095,-0.5828,43,-0.0851,-0.559,47750,-0.035,0.0273,4074,-0.1361,-0.122,10708,0.1716,-0.5993,75086,-0.0489,0.1909,235,0.0114,0.2159,1606,0.0152,-0.0553,861433,0.0291,0.2808,122946,-0.0283,-0.3086,1.562,-0.0959,1.0148,0
202106,Louisiana,LA,275000,0,0.1227,6939,0.0295,-0.5096,55,-0.0763,-0.4293,6016,0.0712,0.0938,284,-0.2366,0.0923,1998,0.2456,-0.46,9019,-0.0267,0.1739,139,0.0017,0.1219,1962,0.0009,0.0023,386988,-0.0018,0.1888,15926,-0.0029,-0.2685,1.2998,-0.075,0.7567,0
202106,California,CA,749900,0,0.1494,34995,0.0863,-0.3621,32,-0.0455,-0.3883,47254,0.0174,0.1417,2984,-0.0158,0.2687,7804,0.2133,-0.4447,49355,0.0043,0.0652,451,0.0018,0.2285,1772,-0.0051,-0.0542,1519908,-0.0244,0.2158,84533,0.0403,-0.1623,1.4103,-0.115,0.5658,0
202106,Maryland,MD,375000,0,0.0417,8311,0.1315,-0.3537,31,-0.0161,-0.4602,11762,0.0574,0.1676,1424,-0.1504,1.4808,2652,0.2533,-0.2487,14760,0.0361,2.6862,204,0.0077,0.1411,1828,-0.0044,-0.077,525512,-0.0037,0.0539,23237,0.0766,0.378,1.7759,-0.1635,1.4645,0
202105,Alabama,AL,269900,0.0168,0.08,7303,-0.0554,-0.5543,42,-0.0667,-0.4615,7752,0.0208,0.0431,860,-0.0947,0.303,1364,0.0271,-0.5367,8005,0.0366,0.3773,129,0.0192,0.1228,1999,0.0008,-0.0329,373499,0.03,0.1502,15286,-0.0164,-0.3072,1.0961,0.0974,0.7414,0
202105,Florida,FL,375000,0.0418,0.1364,47617,-0.0664,-0.6202,47,-0.0962,-0.4659,49484,0.022,0.1463,4716,-0.0738,0.1326,9140,-0.0301,-0.6565,78945,-0.0282,0.604,233,0.0255,0.2289,1582,0.0093,-0.0749,837045,0.0277,0.2839,126532,-0.0411,-0.2743,1.6579,0.0653,1.2654,0
202105,Nebraska,NE,265000,0.0095,0.0392,2035,0.038,-0.5193,43,-0.0549,-0.2833,2784,-0.0878,-0.032,184,0.1795,0.1795,340,0.2977,-0.5894,5136,0.1199,0.198,135,0.0031,0.1109,2025,0.0056,-0.0156,356558,0.0483,0.1934,7178,0.0921,-0.1563,2.5238,0.1846,1.5111,0
202105,California,CA,749900,0.0012,0.2293,32216,0.0457,-0.444,33,-0.0294,-0.45,46448,0.0362,0.1483,3032,-0.02,0.6996,6432,0.1556,-0.5464,49142,0.0271,0.4721,450,0.0046,0.3167,1781,0.0006,-0.0461,1557943,-0.0083,0.3393,81256,0.0368,-0.1162,1.5254,-0.0277,0.9493,0
202105,Idaho,ID,511609,0.0338,0.3289,2375,0.2053,-0.5944,29,0.0175,-0.4912,3856,0.1183,-0.0604,364,0.0898,0.3382,688,0.3984,-0.5209,5476,0.0531,0.4041,263,0.0357,0.4237,2100,-0.0053,-0.0385,849832,-0.0003,0.4645,7838,0.0946,-0.2014,2.3057,-0.3332,1.6396,0
202105,Michigan,MI,259900,0.0017,0.0834,12674,0.128,-0.5419,27,-0.2174,-0.6538,16072,0.1588,-0.1254,708,-0.1216,0.9032,2564,0.3257,-0.5206,12059,0.0881,0.4047,156,0.0099,0.1406,1656,0.0113,-0.0213,395822,-0.0059,0.1967,24652,0.1072,-0.3193,0.9515,-0.0349,0.6412,1
202105,Wyoming,WY,295000,0.0757,0.0573,1306,0.0235,-0.5021,43,-0.2182,-0.4416,1096,0.1734,-0.0712,56,0.1667,1.8,192,0.1707,-0.534,1041,0.0494,0.2868,136,0.0471,0.068,2162,0.0134,-0.0157,769365,0.0907,0.1308,2324,0.0249,-0.3223,0.7971,0.0197,0.4887,0
202105,Massachusetts,MA,649900,0.0014,0.1503,7077,0.031,-0.422,24,0,-0.6308,10088,0.1018,0.1149,248,0.1376,1.2963,1540,0.3162,-0.4404,3575,0.0383,0.2615,371,-0.0001,0.3271,1740,0.0072,-0.1109,1191154,-0.0057,0.367,10629,0.0354,-0.2929,0.5052,0.0036,0.2737,1
202105,North Dakota,ND,260000,0.0214,0.1053,1704,0.0012,-0.4188,49,-0.1327,-0.3288,1192,0.0276,-0.01,128,-0.0857,3,356,0.1867,-0.4639,1325,0.1267,0.3067,124,0.0105,0.0901,2140,0.0101,0.0056,307029,0.0264,0.1189,3028,0.0525,-0.2336,0.7776,0.0866,0.4317,0
202105,Montana,MT,460000,0.0515,0.2108,1911,0.0942,-0.5836,44,-0.1456,-0.5,1944,0.0705,-0.0581,48,-0.25,0,304,0.505,-0.5097,3371,0.1036,0.3604,234,0.0448,0.2632,2136,0.002,-0.022,938975,0.0191,0.391,5277,0.1005,-0.2519,1.764,0.0151,1.224,0
202105,Maine,ME,329900,0.0151,0.2129,2457,0.0891,-0.556,30,-0.2857,-0.7196,2580,0.2309,0.0859,64,-0.2195,0.6,368,0.3835,-0.4286,1065,0.0586,0.2785,195,0.0049,0.1918,1700,0.0059,0.0119,509449,0.0066,0.2542,3517,0.0792,-0.4457,0.4335,-0.0125,0.2829,1
202105,Louisiana,LA,275000,0.0081,0.1482,6740,-0.0348,-0.5624,59,-0.0853,-0.3516,5616,0.0032,0.1178,372,0.2483,0.898,1604,-0.0087,-0.5232,9266,0.0578,0.4802,138,0.0203,0.1359,1960,-0.0008,0.0124,387690,0.0142,0.2326,15973,0.0151,-0.2618,1.3748,0.1203,0.9683,0
202105,West Virginia,WV,168950,0.0397,-0.0062,2632,0.0046,-0.5117,53,-0.2263,-0.4646,2052,0.0927,0.1875,80,-0.4203,0.25,544,0.0968,-0.4035,3108,0.0788,0.4885,98,0.0229,0.0603,1722,0.0061,-0.0433,274432,0.043,0.1541,5722,0.0433,-0.2325,1.1809,0.0812,0.7935,0
202105,Oklahoma,OK,225000,0,-0.0213,4964,-0.0022,-0.5677,43,-0.0549,-0.3281,6960,0.0262,0.1478,448,0.1606,0.8667,1236,0.1075,-0.5187,9301,0.0697,1.7461,119,0.0238,0.0515,1862,-0.0147,-0.0671,347317,-0.3262,0.1452,14256,0.042,-0.0395,1.8737,0.126,1.5788,0
202105,Colorado,CO,575000,0.0417,0.1502,8163,0.0508,-0.5518,30,-0.1667,-0.4915,11920,0.0801,-0.1089,724,0.1792,0.4959,1428,0.2727,-0.7531,13301,0.0582,0.3237,265,0.0037,0.2397,2152,0.0151,-0.0996,1235432,-0.0408,0.3941,21340,0.0513,-0.2423,1.6294,0.0113,1.0778,0
